dpto,nomdpto,barrio,NOM_BARRIO,estrato,nper,sexo,edad,ascendencia,primaria,primaria_finalizado,educacionMedia,educacionMedia_finalizado,educacionTecnica,educacionTecnica_finalizado,magisterio,magisterio_Finalizado,universisdad,universidad_Finalizado,noUniversitario,noUniversitario_finalizado,postgrado,postgrado_finalizado,actividad_economica,total_ingresos
1,MONTEVIDEO,23,Union,4,1,1,28,3,2,1,2,1,3,0,3,0,2,2,2,1,3,0,2,19000
1,MONTEVIDEO,23,Union,4,2,2,28,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,26227
1,MONTEVIDEO,23,Union,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,63,4,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,33101
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,60,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,40,Capurro Bella Vista,4,1,1,64,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,10,60000
1,MONTEVIDEO,8,Pocitos,5,1,2,57,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,28000
1,MONTEVIDEO,8,Pocitos,4,1,2,89,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,12000
1,MONTEVIDEO,8,Pocitos,4,2,1,58,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,9000
1,MONTEVIDEO,8,Pocitos,4,3,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,31,Piedras Blancas,2,1,2,48,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,2,7000
1,MONTEVIDEO,40,Capurro Bella Vista,3,1,2,39,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,15140
1,MONTEVIDEO,40,Capurro Bella Vista,3,2,1,38,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,6000
1,MONTEVIDEO,40,Capurro Bella Vista,3,3,2,20,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,6860
1,MONTEVIDEO,40,Capurro Bella Vista,3,4,1,17,1,2,2,3,0,3,0,3,0,3,0,3,0,3,0,3,0
1,MONTEVIDEO,40,Capurro Bella Vista,3,5,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,40,Capurro Bella Vista,3,6,2,4,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,2,38,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,36732
1,MONTEVIDEO,4,Cordon,4,2,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,24,Villa Espanola,2,1,1,65,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,18000
1,MONTEVIDEO,24,Villa Espanola,2,2,2,55,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,9000
1,MONTEVIDEO,3,Barrio Sur,3,1,2,69,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,6170
1,MONTEVIDEO,1,Ciudad Vieja,3,1,2,66,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,1,Ciudad Vieja,3,2,1,67,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,7100
1,MONTEVIDEO,16,Banados de Carrasco,2,1,1,38,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,47560
1,MONTEVIDEO,16,Banados de Carrasco,2,2,2,30,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,16,Banados de Carrasco,2,3,2,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,12,Malvin Norte,3,1,1,27,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,11732
1,MONTEVIDEO,62,Manga,1,1,1,53,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,2,4000
1,MONTEVIDEO,62,Manga,1,2,2,29,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12160
1,MONTEVIDEO,62,Manga,1,3,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,62,Manga,1,4,2,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,62,Manga,1,5,2,6,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,62,Manga,1,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,2,53,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,11,8000
1,MONTEVIDEO,4,Cordon,4,2,1,26,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,37727
1,MONTEVIDEO,7,Punta Carretas,5,1,2,81,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,46754
1,MONTEVIDEO,57,Paso de la Arena,1,1,1,35,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,21732
1,MONTEVIDEO,57,Paso de la Arena,1,2,2,31,3,2,1,1,2,2,2,3,0,3,0,3,0,3,0,2,17596
1,MONTEVIDEO,57,Paso de la Arena,1,3,2,12,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,24,Villa Espanola,2,1,1,60,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,13732
1,MONTEVIDEO,24,Villa Espanola,2,2,2,27,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,46,Larranaga,4,1,1,33,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,16750
1,MONTEVIDEO,46,Larranaga,4,2,2,34,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,18750
1,MONTEVIDEO,46,Larranaga,4,3,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,46,Larranaga,4,4,1,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,7,Punta Carretas,5,1,1,57,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,81601
1,MONTEVIDEO,7,Punta Carretas,5,2,2,50,3,2,1,2,1,2,1,3,0,2,1,3,0,3,0,2,12434
1,MONTEVIDEO,7,Punta Carretas,5,3,2,23,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,15601
1,MONTEVIDEO,7,Punta Carretas,5,4,1,22,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,7,Punta Carretas,5,5,2,20,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,7,Punta Carretas,5,6,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,3,1,1,57,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,18242
1,MONTEVIDEO,9,Buceo,4,1,2,31,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,2,23601
1,MONTEVIDEO,9,Buceo,4,2,2,30,1,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,21601
1,MONTEVIDEO,32,Manga Toledo Chico,1,1,2,76,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,7100
1,MONTEVIDEO,32,Manga Toledo Chico,1,2,1,65,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,50,Tres Cruces,4,1,1,58,3,2,1,2,1,3,0,2,1,2,1,3,0,3,0,2,78732
1,MONTEVIDEO,40,Capurro Bella Vista,4,1,1,65,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,28585
1,MONTEVIDEO,40,Capurro Bella Vista,4,2,2,67,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,7937
1,MONTEVIDEO,5,Palermo,4,1,2,70,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,15000
1,MONTEVIDEO,5,Palermo,4,2,1,72,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,7500
1,MONTEVIDEO,48,Villa Munoz Retiro,4,1,1,38,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,48601
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,67,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,42000
1,MONTEVIDEO,44,Jacinto Vera,3,1,1,23,3,2,1,2,1,3,0,3,0,3,0,1,2,3,0,2,35742
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,44,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,45464
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,1,17,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,22,Ituzaingo,2,1,2,41,4,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,20072
1,MONTEVIDEO,22,Ituzaingo,2,2,1,45,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,14000
1,MONTEVIDEO,22,Ituzaingo,2,3,2,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,22,Ituzaingo,2,4,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,57,Paso de la Arena,2,1,2,69,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,10,18440
1,MONTEVIDEO,11,Malvin,4,1,1,65,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,10,19000
1,MONTEVIDEO,11,Malvin,4,2,2,62,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,10,22500
1,MONTEVIDEO,11,Malvin,4,3,1,25,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,25081
1,MONTEVIDEO,23,Union,3,1,1,64,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,15000
1,MONTEVIDEO,23,Union,3,2,2,65,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,8645
1,MONTEVIDEO,23,Union,3,3,1,32,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,8472
1,MONTEVIDEO,45,La Figurita,4,1,1,26,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,17742
1,MONTEVIDEO,30,Casavalle,1,1,2,45,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,2000
1,MONTEVIDEO,30,Casavalle,1,2,1,18,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,16750
1,MONTEVIDEO,30,Casavalle,1,3,1,45,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,6000
1,MONTEVIDEO,31,Piedras Blancas,2,1,1,23,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,2000
1,MONTEVIDEO,31,Piedras Blancas,2,2,2,23,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,1661
1,MONTEVIDEO,31,Piedras Blancas,2,3,2,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,31,Piedras Blancas,2,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,19,Las Canteras,2,1,2,47,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,22045
1,MONTEVIDEO,19,Las Canteras,2,2,1,41,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,7200
1,MONTEVIDEO,19,Las Canteras,2,3,2,23,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,2500
1,MONTEVIDEO,19,Las Canteras,2,4,1,15,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,4343
1,MONTEVIDEO,19,Las Canteras,2,5,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,2,6,2,6,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,2,7,1,46,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,14,Carrasco,5,1,1,49,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,8,0
1,MONTEVIDEO,14,Carrasco,5,2,2,55,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,8,0
1,MONTEVIDEO,14,Carrasco,5,3,1,25,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,14,Carrasco,5,4,1,16,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,9,Buceo,4,1,1,90,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,10,40000
1,MONTEVIDEO,9,Buceo,4,2,2,85,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,10,27000
1,MONTEVIDEO,2,Centro,4,1,1,54,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,127810
1,MONTEVIDEO,2,Centro,4,2,2,40,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,29727
1,MONTEVIDEO,2,Centro,4,3,1,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,39,Prado Nueva Savona,4,1,1,56,4,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,55005
1,MONTEVIDEO,39,Prado Nueva Savona,4,2,2,46,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,6,0
1,MONTEVIDEO,39,Prado Nueva Savona,4,3,2,25,1,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,26601
1,MONTEVIDEO,39,Prado Nueva Savona,4,4,2,22,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,11901
1,MONTEVIDEO,39,Prado Nueva Savona,4,5,1,11,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,22,Ituzaingo,2,1,2,82,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,14500
1,MONTEVIDEO,4,Cordon,3,1,1,40,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,19151
1,MONTEVIDEO,4,Cordon,3,2,2,36,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,2,36751
1,MONTEVIDEO,4,Cordon,3,3,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,2,1,1,41,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,21403
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,2,2,2,38,3,2,1,2,1,3,0,2,2,3,0,3,0,3,0,6,0
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,2,3,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,2,4,2,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,19,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,19,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,2,18,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,11736
1,MONTEVIDEO,37,La Paloma Tomkinson,1,4,1,13,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,5,2,47,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,6900
1,MONTEVIDEO,21,Jardines del Hipodromo,1,1,2,51,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,21,Jardines del Hipodromo,1,2,1,59,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,31101
1,MONTEVIDEO,21,Jardines del Hipodromo,1,3,1,21,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,18,Flor de Maronas,3,1,1,68,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,7300
1,MONTEVIDEO,24,Villa Espanola,2,1,2,77,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,10000
1,MONTEVIDEO,24,Villa Espanola,2,2,1,33,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,9,6300
1,MONTEVIDEO,24,Villa Espanola,2,3,2,41,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,16051
1,MONTEVIDEO,24,Villa Espanola,2,4,1,27,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,24,Villa Espanola,2,5,1,18,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,72,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,9,7600
1,MONTEVIDEO,50,Tres Cruces,4,1,1,43,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,31736
1,MONTEVIDEO,50,Tres Cruces,4,2,2,27,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,50,Tres Cruces,4,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,9,Buceo,4,1,1,65,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,10,48000
1,MONTEVIDEO,9,Buceo,4,2,2,64,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,22900
1,MONTEVIDEO,9,Buceo,4,3,2,36,3,2,1,2,1,2,2,3,0,3,0,3,0,3,0,2,21732
1,MONTEVIDEO,9,Buceo,4,4,2,20,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,16732
1,MONTEVIDEO,8,Pocitos,5,1,1,33,3,2,1,2,1,3,0,3,0,2,1,3,0,1,2,2,112202
1,MONTEVIDEO,8,Pocitos,5,2,2,32,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,51601
1,MONTEVIDEO,8,Pocitos,5,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,21,Jardines del Hipodromo,3,1,2,37,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,23597
1,MONTEVIDEO,21,Jardines del Hipodromo,3,2,2,16,3,2,1,2,2,1,2,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,21,Jardines del Hipodromo,3,3,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,21,Jardines del Hipodromo,3,4,1,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,3,1,1,44,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,29750
1,MONTEVIDEO,19,Las Canteras,3,2,2,31,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,21750
1,MONTEVIDEO,19,Las Canteras,3,3,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,2,Centro,4,1,1,24,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,31227
1,MONTEVIDEO,2,Centro,4,2,2,23,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,54,Belvedere,2,1,2,46,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,16000
1,MONTEVIDEO,54,Belvedere,2,2,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,54,Belvedere,2,3,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,2,81,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,10,9500
1,MONTEVIDEO,4,Cordon,4,2,1,91,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,8290
1,MONTEVIDEO,27,Cerrito,2,1,1,65,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,20000
1,MONTEVIDEO,27,Cerrito,2,2,2,59,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,10000
1,MONTEVIDEO,38,La Teja,3,1,2,61,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,11500
1,MONTEVIDEO,38,La Teja,3,2,2,20,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,10500
1,MONTEVIDEO,17,Maronas Parque Guarani,3,1,1,37,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,21601
1,MONTEVIDEO,62,Manga,2,1,1,49,4,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,21742
1,MONTEVIDEO,62,Manga,2,2,2,42,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,15742
1,MONTEVIDEO,62,Manga,2,3,2,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,17,Maronas Parque Guarani,1,1,2,80,4,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,12000
1,MONTEVIDEO,62,Manga,1,1,2,58,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,4080
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,51,1,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,27454
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,1,15,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,2,50,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12094
1,MONTEVIDEO,34,Penarol Lavalleja,1,1,1,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9000
1,MONTEVIDEO,34,Penarol Lavalleja,1,2,2,26,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,12736
1,MONTEVIDEO,35,Cerro,2,1,2,58,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,10000
1,MONTEVIDEO,35,Cerro,2,2,1,35,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,35,Cerro,2,3,1,24,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,35,Cerro,2,4,2,22,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,13727
1,MONTEVIDEO,4,Cordon,4,1,2,49,3,2,1,2,1,3,0,3,0,2,2,2,1,3,0,2,31727
1,MONTEVIDEO,4,Cordon,4,2,1,54,3,2,1,2,1,2,2,3,0,3,0,3,0,3,0,2,22727
1,MONTEVIDEO,15,Carrasco Norte,5,1,2,32,3,2,1,2,1,2,1,3,0,2,2,2,1,3,0,2,32932
1,MONTEVIDEO,15,Carrasco Norte,5,2,1,31,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,40732
1,MONTEVIDEO,50,Tres Cruces,4,1,2,66,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,10,28000
1,MONTEVIDEO,54,Belvedere,3,1,2,64,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,10,21000
1,MONTEVIDEO,54,Belvedere,3,2,1,64,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,7000
1,MONTEVIDEO,30,Casavalle,1,1,2,49,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,19727
1,MONTEVIDEO,30,Casavalle,1,2,2,28,3,2,1,1,2,2,1,3,0,3,0,3,0,3,0,2,19727
1,MONTEVIDEO,30,Casavalle,1,3,2,27,3,2,1,2,1,2,1,2,2,2,2,3,0,3,0,2,21727
1,MONTEVIDEO,30,Casavalle,1,4,2,23,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,16727
1,MONTEVIDEO,30,Casavalle,1,5,1,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,46,Larranaga,3,1,2,34,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,29736
1,MONTEVIDEO,46,Larranaga,3,2,1,37,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,25736
1,MONTEVIDEO,46,Larranaga,3,3,1,12,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,46,Larranaga,3,4,2,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,34,Penarol Lavalleja,2,1,2,39,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,1661
1,MONTEVIDEO,34,Penarol Lavalleja,2,2,1,6,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,34,Penarol Lavalleja,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,26,Castro P. Castellanos,2,1,1,55,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,55727
1,MONTEVIDEO,26,Castro P. Castellanos,2,2,2,53,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,8527
1,MONTEVIDEO,26,Castro P. Castellanos,2,3,1,30,3,2,1,2,1,3,0,1,2,2,2,3,0,3,0,2,54727
1,MONTEVIDEO,26,Castro P. Castellanos,2,4,2,19,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,7927
1,MONTEVIDEO,62,Manga,2,1,1,55,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12601
1,MONTEVIDEO,62,Manga,2,2,2,52,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,15601
1,MONTEVIDEO,62,Manga,2,3,1,26,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,62,Manga,2,4,2,22,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,13301
1,MONTEVIDEO,21,Jardines del Hipodromo,2,1,2,33,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,2,39227
1,MONTEVIDEO,21,Jardines del Hipodromo,2,2,1,29,3,2,1,2,1,3,0,3,0,3,0,2,2,3,0,5,30000
1,MONTEVIDEO,8,Pocitos,5,1,1,41,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,41601
1,MONTEVIDEO,8,Pocitos,5,2,2,37,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,21601
1,MONTEVIDEO,8,Pocitos,5,3,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,8,Pocitos,5,4,2,6,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,8,Pocitos,5,1,2,25,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,8,Pocitos,5,2,1,30,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,76727
1,MONTEVIDEO,7,Punta Carretas,5,1,2,63,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,39732
1,MONTEVIDEO,32,Manga Toledo Chico,1,1,1,29,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,18000
1,MONTEVIDEO,32,Manga Toledo Chico,1,2,2,25,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,1661
1,MONTEVIDEO,32,Manga Toledo Chico,1,3,2,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,32,Manga Toledo Chico,1,4,1,6,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,3,1,1,24,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,17601
